img_url,title,text,url,คำอธิบาย,year,ภาษา,type_1,type_2,type_3
https://cms.dmpcdn.com/ugcarticle/2022/07/30/b3eed9a0-2a3d-11ed-b1a9-058a6976396a_original.jpg,Memoir of a Murderer ความทรงจำของฆาตกร,ระทึกขวัญ ดูได้ที่ Netflix,https://youtu.be/kCatTbXRByM,เรื่องของยุนฮีที่อยู่กับพ่อสองคน โดยที่พ่อของเธอเป็นโรคความจำเสื่อม และพ่อของเธอก็เป็นฆาตกรต่อเนื่องที่ฆ่าเฉพาะคนที่เขามองว่าสมควรต้องตายเท่านั้นเมื่อ 17 ปีที่แล้ว จนกระทั่งเขาเจอเจ้าหน้าที่มินแทจู ที่เข้ามาจีบลูกสาว เขาก็รู้ได้ทันทีเลยว่าเจ้าหน้าที่มินแทจูคือฆาตกรต่อเนื่อง,2017,korea,ระทึกขวัญ,,
https://www.i-moviehd.com/wp-content/uploads/2020/03/V.I.P.-2017-%E0%B8%A7%E0%B8%B5.%E0%B9%84%E0%B8%AD.%E0%B8%9E%E0%B8%B5.png,V.I.P ฆาตกร วี.ไอ.พี,ระทึกขวัญ แอคชั่น ดูได้ที่ IQIYI Viu,https://www.youtube.com/watch?v=upojiIPyEiA,ลูกชายของเจ้าหน้าที่ระดับสูงของเกาหลีเหนือถูกสงสัยว่าเป็นฆาตกรต่อเนื่องที่ทำการฆาตกรรมไปทั่วโลก เพื่อหยุดยั้งฆาตกรรายนี้ ทั้งเกาหลีใต้ เกาหลีเหนือและตำรวจสากลจึงต้องไล่ล่าเขา,2017,korea,ระทึกขวัญ,แอคชั่น,
https://www.i-moviehd.com/wp-content/uploads/2022/08/The-Plan-Man-2014-%E0%B8%9C%E0%B8%B9%E0%B9%89%E0%B8%8A%E0%B8%B2%E0%B8%A2%E0%B8%95%E0%B8%B2%E0%B8%A1%E0%B9%81%E0%B8%9C%E0%B8%99.png,The Plan Man ผู้ชายตามแผน,โรแมนติก คอมเมดี้ ดูได้ที่ Viu,https://www.youtube.com/watch?v=QFY9W2jjgJc,"ฮันแจซอก บรรณารักษ์นิสัยสุดเนี๊ยบ แอบหลังรัก ""อีจีวอน"" พนักงานร้านสะดวกซื้อที่อยู่ใกล้ๆหอสมุดที่เขาทำงาน วันนึงเขารวบรวมความกล้าที่จะไปสารภาพรักกับเธอ แต่เขากลับพบ ""ยูโซจอง"" (ฮันจีมิน) ที่มาเข้ากะแทน ซึ่งเธอเป็นนักดนตรีที่นิสัยตรงข้ามกับเขาด้วยสิ้นเชิง เธอชวนเขาให้มาร่วมแข่งขันร้องเพลงร่วมกับเธอ",2014,korea,โรแมนติก,คอมเมดี้,
https://www.123hd.tv/wp-content/uploads/2022/05/Wonderful-Nightmare-2015-%E0%B8%A1%E0%B8%AB%E0%B8%B1%E0%B8%A8%E0%B8%88%E0%B8%A3%E0%B8%A3%E0%B8%A2%E0%B9%8C-%E0%B8%89%E0%B8%B1%E0%B8%99%E0%B9%80%E0%B8%9B%E0%B9%87%E0%B8%99%E0%B9%80%E0%B8%A1%E0%B8%B5%E0%B8%A2-%E0%B8%8B%E0%B8%B1%E0%B8%9A%E0%B9%84%E0%B8%97%E0%B8%A2555-373x520.jpg,Wonderful Nightmare มหัศจรรย์ ฉันเป็นเมีย,โรแมนติก คอมเมดี้ แฟนตาซี ดูได้ที่ Viu,https://www.youtube.com/watch?v=UA6TITXVoWQ,"ทนายสาว ""อียอนอู"" ตกอยู่ในโคม่า หลังประสบอุบัติเหตุทางรถยนต์ เธอตื่นขึ้นมาบนสวรรค์และได้พบว่าจริงๆแล้วการตายของเธอเป็นเรื่องผิดพลาด เพราะจริงๆแล้วผู้หญิงที่ต้องตายนั้น ต้องเป็นผู้หญิงสูงอายุอีกคน ยอนอูได้รับข้อเสนอให้ไปใช้้ชีวิตเป็นผู้หญิงคนนั้นเป็นเวลา 1 เดือน เพื่อเป็นการชดใช้ความผิดพลาดนี้ให้แก่เธอ",2015,korea,โรแมนติก,คอมเมดี้,แฟนตาซี
https://i0.wp.com/www.hancinema.net/photos/fullsizephoto1089263.jpg?resize=532%2C758&ssl=1,Tune in for love คลื่นรักสื่อใจ,โรแมนติก ดูได้ที่ Netflix,https://www.youtube.com/watch?v=-5_gE0Vxa0w,นักศึกษาสาวได้พบกับหนุ่มวัยรุ่นพูดน้อยครั้งแรกที่ร้านเบเกอรี่ยุคปี 90 หลายปีหลังจากนั้นทั้งคู่ยังคงเฝ้าตามหากัน แม้โชคชะตาจะคอยพรากทั้งคู่จากกัน,2019,korea,โรแมนติก,,
https://i0.wp.com/asianwiki.com/images/a/a9/Always-p1.jpg?w=750,ALWAYS 2011 กอดคือสัญญา หัวใจฝากมาชั่วนิรันดร์,โรแมนติก ดูได้ที่ Netflix IQIYI,https://youtu.be/RhNR8iUF9Gw,“ชอลมิน” เป็นนักมวยผู้ไร้คู่แข่งในสังเวียน แต่ปัจจุบันเขากลับมีชีวิตที่ยากไร้ เขาซ่อนอดีตที่เคยมืดหม่นของตัวเอง และวันหนึ่งหญิงสาวสวยแปลกหน้าตาบอดที่ชื่อว่า “จองฮวา” ได้มาหาเขาที่ลานจอดรถ เธอได้เปลี่ยนแปลงชีวิตของเขาไปโดยสิ้นเชิง,2011,korea,โรแมนติก,โรแมนติก,
https://i0.wp.com/asianwiki.com/images/9/9b/Love_Forecast-p2.jpg?resize=750%2C1072,Love Forecast ลิขิตรักเทพธิดาพยากรณ์,โรแมนติก ดูได้ที่ Viu,https://www.youtube.com/watch?v=NA33xr7YgQs,เรื่องราวของชายหญิงคู่หนึ่งในวัยโหยหาความรัก แต่หารู้ไม่ว่าเพื่อนสนิทข้างตัวที่รู้ใจกันดีมาตั้งแต่เด็กจะเป็นคนที่ใช่ของกันและกัน ต่างคนต่างก็ไปเผชิญหน้ากับปัญหาและอุปสรรคความรักของตนคนละรูปแบบ ซึ่งก็ไม่สามารถคาดการณ์ได้เหมือนสภาพดินฟ้าอากาศ แต่สิ่งที่น่าจะเหมือนกันคือถ้าพายุลมฝนผ่านพ้นไปก็จะได้เจอวันฟ้าใสแน่นอน,2015,korea,โรแมนติก,,
https://i0.wp.com/asianwiki.com/images/b/bb/Metamorphosis-2019-p1.jpg?resize=750%2C1074,Metamorphosis ปีศาจเปลี่ยนหน้า,สยองขวัญ ระทึกขวัญ ดูได้ที่ Netflix Prime Video Apple TV,https://www.youtube.com/watch?v=8Y28oaGt2Po,เรื่องลึกลับของครอบครัวหนึ่งที่เพิ่งย้ายเข้าบ้านใหม่ได้ไม่นาน แต่กลับเจอกับเรื่องราวสุดสะพรึงและไม่ชอบมาพากลมากมาย จนพวกเขาเริ่มรู้สึกถึงความเปลี่ยนแปลงของคนในครอบครัว และคำตอบที่ได้คือการพยายามแฝงตัวของปีศาจปริศนา ด้วยการ “เปลี่ยนหน้า” เป็นหนึ่งในพวกเขา แต่เรื่องนี้ดูจะหนักเกินกว่าพวกเขาจะแก้ไขกันเองได้ คนเดียวที่คนพ่อพอจะนึกออกคือ พัค จุงซู น้องชายที่ปัจจุบันเป็นบาทหลวง แต่จุงซูกลับลังเลในการให้ความช่วยเหลืออันเนื่องมาจากความล้มเหลวในการปราบผีของเขาในอดีตจนทำให้ผู้บริสุทธิ์ต้องเสียชีวิต และกลายเป็นความฝังใจเขาจนถึงปัจจุบัน แต่สุดท้ายแล้วเขาจะเลือกเมินเฉยต่อเหตุการณ์นี้เพราะไม่อยากให้ประวัติศาสตร์ซ้ำรอย หรือจะยอมเสี่ยงเพื่อช่วยครอบครัวที่เหลืออยู่เพียงหนึ่งเดียวของเขาก่อนที่จะสายเกินไป,2019,korea,สยองขวัญ,ระทึกขวัญ,
https://f.ptcdn.info/936/065/000/pxpurvpcbqmsado0R-o.jpg,The Divine Fury มือนรกพระเจ้าคลั่ง,สยองขวัญ แอคชั่น ดูได้ที่ Netflix,https://www.youtube.com/watch?v=f3T1JA58g14,เรื่องของ “ยงฮู” ยอดนักสู้ของโลกผู้ไร้ศรัทธาในเทพองค์ใดนอกจากตัวเอง จู่ๆ เขากลับมีแผลเป็นที่ฝ่ามือเหมือนพระเยซู เขาจึงไปพบบาทหลวงเพื่อหวังจะรักษาแผลเป็น แต่กลายเป็นว่าตัวเขาเองที่เป็นฝ่ายช่วย “บาทหลวงอัน” ที่เกือบเอาชีวิตไม่รอดจากการไล่ผีแทน ยงฮูเริ่มเรียนรู้พลังพิเศษที่เขาได้รับจากแผลเป็นบนฝ่ามือนี้ เพื่อช่วยคนบริสุทธิ์ที่ถูกวิญญาณร้ายเล่นงาน แต่สิ่งที่เป็นอุปสรรคชิ้นใหญ่ของเขาคือ “จอมมารจีชิน” ที่หวังครอบงำจิตใจมนุษย์ด้วยความชั่วร้ายไปตลอดกาล,2019,korea,สยองขวัญ,แอคชั่น,
https://upload.wikimedia.org/wikipedia/th/d/db/Train_To_Busan_Poster.jpg,Train to Busan ด่วนนรก ซอมบี้คลั่ง,สยองขวัญ แอคชั่น ดูได้ที่ Netflix Prime Video True ID+,https://www.youtube.com/watch?v=fHVix_G35sM,เรื่องราวสุดระทึกเกิดขึ้นเมื่อ “ซอกวู” และลูกสาว “ซูอา” กำลังขึ้นขบวนรถไฟเคทีเอ็กซ์ที่จะพาทั้งสองเดินจากจากกรุงโซลไปยังเมืองปูซานเพื่อเยี่ยมภรรยาเก่าที่ไม่ได้พบกันมานาน แต่ทันทีที่รถไฟกำลังจะเคลื่อนออกจากชานชาลา กลับเกิดเหตุการณ์ที่ทำให้ผู้โดยสารทั้งขบวนต้องช็อก เมื่อสถานีรถไฟกลับถูกฝูงซอมบี้โจมตี คร่าชีวิตคนขับรถไฟและผู้โดยสาร รถไฟเคทีเอ็กซ์มุ่งตรงไปยังปูซานโดยไร้คนขับ ผู้โดยสารทั้งหมดต้องหาทางเอาชีวิตรอดจากฝูงซอมบี้ที่กำลังไล่ล่าพวกเขาอย่างไม่ลดละตลอด 90 นาที (453 กิโลเมตร) ของเส้นทางมุ่งหน้าสู่ปูซาน,2016,korea,สยองขวัญ,แอคชั่น,
https://s.isanook.com/mv/0/ud/6/32344/my1.jpg,My Way สงคราม มิตรภาพ ความรัก,แอคชั่น ดราม่า ดูได้ที่ IQIYI,https://youtu.be/welUjDeSvz4,ช่วงเวลาที่เกาหลีตกอยู่ภายใต้อาณานิคมของญี่ปุ่น มิตรภาพไร้พรมแดนระหว่าง “คิมจุนชิก “ เด็กชายชาวเกาหลีกับ “ทัตสึโอะ ฮาเสะกาวะ” แต่แล้วเหตุการณ์ไม่คาดฝันเกิดขึ้น เมื่อคุณปู่ของทัตสึโอะเสียชีวิตด้วยแรงระเบิดที่ซุกซ่อนมาในกล่องของขวัญ ซึ่งมีคนให้พ่อของคิมจุนชิก มิตรภาพที่มีมานานต้องพังทลายลงเหลือเพียงความเคียดแค้นต่อกัน วันหนึ่งทั้งคู่ต้องอยู่ร่วมกันอีกครั้ง เมื่อถูกเรียกตัวเข้ากองทัพญี่ปุ่นเพื่อทำสงครามกับจีนและสหภาพโซเวียต,2011,korea,แอคชั่น,ดราม่า,
https://f.ptcdn.info/126/052/000/os9lcfro9089EQw1oq-o.jpg,REAL,แอคชั่น ดูได้ที่ Viu wetv,https://www.youtube.com/watch?v=FGZOl5oq-OY,อาชญากรผู้หิวโหยพลังอำนาจแห่งโลกใต้ดินต้องการจะสร้างคาสิโนแห่งใหญ่ในสถานที่ท่องเที่ยว แต่เขากลับต้องตกอยู่ในวังวนเมื่อได้พบกับนักข่าวสาวคนหนึ่ง,2017,korea,แอคชั่น,,
https://www.metalbridges.com/wp-content/uploads/2018/08/Along-with-the-Gods-2-14.jpg,Along with the Gods 2: The Last 49 Days ฝ่า 7 นรก ไปกับพระเจ้า 2,"แอคชั่น แฟนตาซี ดู""ด้ที่ Prime Video True ID+",https://www.youtube.com/watch?v=pE8HLD5lKVo,ภาคต่อนี้ทั้งสามเทพผู้พิทักษ์อย่าง ผู้นำทีมเทพผู้พิทักษ์ “ยมทูตคังลิม” เทพนักต่อสู้ฝีมือโคตรแกร่ง “ยมทูตเฮวอนเมก” และเทพแห่งมันสมอง “ยมทูตดัคชุน” กลับมาด้วยภารกิจที่ต้องผจญภัยฝ่าแดนปรโลกทั้งเจ็ดสู่การพิพากษาครั้งที่ 49 เพื่อส่งดวงวิญญาณของตนเองและ “คิม ซูฮง” วิญญาณอาฆาตน้องชายของคิม จาฮง ผ่านด่านพิพากษาจาก “ราชันย์ยอมรา” เทพแห่งนรก เพื่อพิสูจน์ตัวตนให้กลับมาเกิดใหม่ให้สำเร็จ แต่ในเวลาเดียวกันความทรงจำอันเจ็บปวดของเทพผู้พิทักษ์ทั้งสามเมื่อครั้งยังเป็นมนุษย์เริ่มกลับคืนมาจากฝีมือของ “เทพประจำตระกูล” ที่อยู่บนโลก,2018,korea,แอคชั่น,แฟนตาซี,
https://cdn.majorcineplex.com/uploads/movie/3005/thumb_3005.jpg,Train to Busan: Peninsula ฝ่านรกซอมบี้คลั่ง,แอคชั่น ระทึกขวัญ ดูได้ที่ Netflix Disney+ hotstar Prime Video Apple TV,https://www.youtube.com/watch?v=u0YhoV6aQVc,เหตุการณ์ 4 ปีให้หลัง “Train to Busan” เมื่อมหันตภัยซอมบี้คลั่งระบาดหนักไปทั่วทั้งคาบสมุทรเกาหลี เหลือเพียงมนุษย์กลุ่มสุดท้ายที่ต้องหนีตายก่อนวันโลกาวินาศ พร้อมภารกิจขีดเส้นตายฝ่าฝูงซอมบี้ที่อัปเกรดเชื้อคลั่งขั้นสุด,2020,korea,แอคชั่น,ระทึกขวัญ,
https://2499hdonline.com/wp-content/uploads/2022/06/aed9cbca8c992c0bb579fb087bbab0d7.jpg,The Bad Guys: แก๊งแห่งความโกลาหล,แอคชั่น ดูได้ที่ Netflix Apple TV Google Play Movie & TV,https://www.youtube.com/watch?v=rvam_OumOPs,ตำรวจหัวหน้าหน่วยอาชญากรรมนามว่า โอกูทัก ผู้ไม่เคยปราณีอาชญากรหน้าใดๆ ได้จัดทีมเฉพาะกิจสูตรหนามยอกต้องเอาหนามบ่ง คัดสามนักโทษวายร้ายสั่งตรงจากคุก ฝีมือคละสกิล ได้แก่ มาเฟีย นักฆ่า และฆาตกรต่อเนื่องโรคจิต มารวมพลังเป็น ‘ทีมหมาบ้า’ ออกไล่ล่าอาชญากร ชนิดกัดไม่ปล่อย ล่าให้ถึงที่สุด ใครล่าได้มีรางวัลตอบแทนเป็นการลดหย่อนโทษ และมี ยูมียอง ตำรวจสาวขาลุยอีกคนร่วมสมทบปฏิบัติการ,2019,korea,แอคชั่น,,
https://m.media-amazon.com/images/M/MV5BMjMwMzUwNTM0NV5BMl5BanBnXkFtZTgwMTMzNTAwNjE@._V1_.jpg,For The Emperor,แอคชั่น ดูได้ที่ Viu,https://www.youtube.com/watch?v=4gSTXCU2Q5w,นักเบสบอลดาวรุ่ง “อีฮวาน” ถูกไล่ออกจากการแข่งขัน หลังตกเป็นข่าวว่าพัวพันกับการโกงผลการแข่ง ระหว่างรอโอกาสที่จะได้กลับไปแข่งอีกครั้ง เขาก็ได้มาทำงานใน Emperor Capital บริษัทเงินกู้ที่ใหญ่ที่สุดในปูซาน เขาค่อยๆเริ่มจากเป็นลูกน้องและค่อยๆไต่ระดับสูงขึ้นไปเรื่อยๆ,2014,korea,แอคชั่น,,
https://pbs.twimg.com/media/ECVWcs9VUAAg64y.jpg,The Outlaws เถื่อน เหนือกฎหมาย,แอคชั่น ดูได้ที่ IQIYI,https://www.youtube.com/watch?v=MvPaDziB-ac,ซอกโด นายตำรวจและสายสืบของเขาที่ล่วงรู้ถึงการมาของ จางเฉิน เป็นคนสัญชาติจีนที่ทำอาชีพเป็นคนทวงหนี้ซึ่งไม่ว่าใครที่คิดจะเบี้ยวเขาล่ะก็จะต้องพิการหรือไม่ก็ตาย ได้มีการวางแผนที่จะขยายอิทธิผล จึงทำให้ ซอกโด อยู่เฉยต่อไปอีกไม่ได้เขาจึงเริ่มที่จะวางแผนร่วมมือกับแก๊งถ้องถิ่นเพื่อที่จะรับมือก่อนที่เรื่องทุกอย่างจะเลวร้ายเกินกว่าที่เขาคนเดียวจะรับไว้ได้,2017,korea,แอคชั่น,,
https://upload.wikimedia.org/wikipedia/th/7/74/%E0%B9%82%E0%B8%9B%E0%B8%AA%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%A0%E0%B8%B2%E0%B8%9E%E0%B8%A2%E0%B8%99%E0%B8%95%E0%B8%A3%E0%B9%8C%E0%B9%80%E0%B8%84%E0%B8%B2%E0%B8%97%E0%B9%8C%E0%B8%94%E0%B8%B2%E0%B8%A7%E0%B8%99%E0%B9%8C.jpg,เคาท์ดาวน์ (Countdown),กระตุกขวัญ/สยองขวัญ ดูได้ที่ Netflix,https://youtu.be/68lVS8ZJ3Fk,วัยรุ่นแมนฮัตตันสามคนพบฝันร้ายเพราะความซ่าอยากหากัญชามาฉลองวันส่งท้ายปีใหม่จนต้องเข้าไปพัวพันกับพ่อค้ายาโรคจิต,2012,thai,ระทึกขวัญ,สยองขวัญ,
https://cms.dmpcdn.com/moviearticle/2020/03/05/f86a2aa0-5eaa-11ea-ac32-118dc90ebd6f_original.jpg,Top Secret วัยรุ่นพันล้าน,"ดราม่า-ชีวประวัติ ดูได้ที่ Amazon Prime, Netflix",https://youtu.be/3jocFB7TZaQ,เรื่องราวจากชีวิตเบื้องลึกของ ต๊อบ อิทธิพัฒน์ (พชร จิราธิวัฒน์) เจ้าของธุรกิจสาหร่ายเถ้าแก่น้อย วัยรุ่นไทยที่พลิกชีวิตจากเด็กติดเกมส์ออนไลน์เด็กมัธยมปลายที่เคยถูกครูฝ่ายปกครองค่อนขอดว่าเรียนจบแล้วจะไปทำอะไรกิน จนกลายมาเป็นวัยรุ่นพันล้าน,2011,thai,ดราม่า,,
https://s.isanook.com/mv/0/ud/6/34510/loveintherain-theme_re.jpg,ฤดูที่ฉันเหงา,แนวromance ดูได้ที่ true id,https://youtu.be/qmW2iiBDJvE,เป็นไปไม่ได้เลยที่คนคนนึงจะตัดผมได้ทุกวัน แต่สาหรับ”นารา”ก็ไม่แน่!!สาวมัธยมวัยใสที่หัวใจกาลังเป็นสีชมพู เธอสามารถเดินเข้าออกร้านตัดผมได้เป็นว่าเล่น,2013,thai,โรแมนติก,,
https://static.wikia.nocookie.net/dubbing9585/images/d/d1/Yak_the_giant_king_poster.jpg/revision/latest?cb=20190815022941,Yak: The Giant King,แนวSci-fi/ตลก/อนิเมชั่น ดูได้ที่ Disney+,https://youtu.be/HBso9GFjr3E,หลังสงครามอันยิ่งใหญ่ระหว่าง “หุ่นกระป๋องฝ่ายราม” กับ “หุ่นยักษ์ฝ่ายทศกัณฐ์” จบลงแบบล้างเผ่าพันธุ์ปล่อยทิ้งให้สนามรบกลายเป็นเพียงสุสานซากเศษโลหะและเป็นขุมทรัพย์ให้กับบรรดาหุ่นค้าของเก่า และแล้วเรื่องราวมิตรภาพและการเดินทางผจญภัยของเจ้าหุ่นยนต์ 2 ตัวที่ดูๆ ไปแล้วไม่มีสิ่งใดที่จะเหมือนกันสักนิดเดียวก็ได้เริ่มต้นขึ้นในอีกหลายล้านวันต่อมา,2013,thai,ไซไฟ,คอมเมดี้,อนิเมชัน
https://img.monomax.me/unsafe/www.monomax.me/assets/doonung/default/images_main/images_vdoondemand/Cover_Thepool_thai_400.jpg,นรก 6 เมตร,แนวกระตุกขวัญ-แอคชั่น ดูได้ที่ Netflix,https://youtu.be/Auo3J0F7qfY,ขณะที่กำลังเก็บกวาดหลังเลิกกอง ผู้กำกับฝ่ายศิลป์ก็ติดอยู่ในสระน้ำลึกที่ว่างเปล่า แล้วยังต้องเผชิญหน้ากับจระเข้ที่หลุดมาจากฟาร์มใกล้เคียง,2018,thai,ระทึกขวัญ,แอคชั่น,
https://cdn.majorcineplex.com/uploads/movie/3057/thumb_3057.jp,เฮ้ย!ลูกเพ่ นี่ลูกพ่อ,แนวคอมเมดี้ ดูได้ที่ Netflix,https://youtu.be/IgouZNghzD4,"หนุ่มนักแข่งไฟแรงประสบอุบัติเหตุเฉียดตายที่ทำให้เขาได้เห็นพ่อในอีกมุมหนึ่งในผลงานภาพยนตร์ไทยที่ดัดแปลงจากภาพยนตร์จีนเรื่อง ""Duckweed""",2020,thai,คอมเมดี้,,
https://upload.wikimedia.org/wikipedia/th/7/79/Heart_Attack_Poster.jpg,ฟรีแลนซ์..ห้ามป่วย ห้ามพัก ห้ามรักหมอ,แนวดราม่า ดูได้ที่ true id,https://youtu.be/J1F9hMWnTHs,เรื่องราวของฟรีแลนซ์ที่ทำงานข้ามวันข้ามคืนจนเป็นผื่น เลยต้องไปหาหมอจนแอบชอบหมอ,2015,thai,ดราม่า,,
https://m.media-amazon.com/images/M/MV5BMTA4OTkyYjgtZDYxZS00ZGE2LWJlYzQtOGQ4NzEzMWZmZDA0XkEyXkFqcGdeQXVyNTk1NTkxMDI@._V1_.jpg,Where We Belong,แนวดราม่า-โรแมนติก ดูได้ที่ Netflix,https://youtu.be/oN4k4cNlmdw,เด็กสาววัยรุ่นเขียนรายการสิ่งที่ต้องทำก่อนจะไปเรียนต่อต่างประเทศ และตระหนักได้ว่าสิ่งที่ยากที่สุดคือการจากลาเพื่อนสนิทของเธอ,2019,thai,ดราม่า,โรแมนติก,
https://upload.wikimedia.org/wikipedia/th/9/9d/Gangster.jpg,อันธพาล ,"แนวดราม่า ดูได้ที่ Netflix, Apple TV",https://youtu.be/A7gU29ze1BU,ละครอาชญากรรมไทยเรื่องนี้ดำเนินเรื่องในปี 1950 และ '60 ในกรุงเทพฯ บอกเล่าเรื่องราวของจ๊อด นักเลงหนุ่มผู้มีแนวโน้มจะเคลื่อนตัวผ่านกลุ่มมาเฟียของเมือง,2012,thai,ดราม่า,,
https://www.za.in.th/wp-content/uploads/za-movie-2019-10-08-01-717x1024.jpg,ไบค์แมน​ ศักรินทร์ตูดหมึก,"แนวตลก ดูได้ที่ Amazon Prime, Netflix, iQIYI",https://youtu.be/nf5wFWbrllk,หนุ่มมอเตอร์ไซค์รับจ้างจอมซิ่งที่หลอกครอบครัวว่าทำงานเป็นพนักงานธนาคารต้องพยายามรักษาความลับสุดชีวิตเมื่อเจอเพื่อนเก่าที่เคยปิ๊งตอนเด็กๆ,2018,thai,คอมเมดี้,,
https://cdn.majorcineplex.com/uploads/movie/1514/thumb_1514.jpg,หลวงพี่แจ๊ส 4G,แนวตลก ดูได้ที่ iQIYI,https://youtu.be/moQvB70FZTQ,เรื่องราวของหนุ่มหล่อรวยเสน่ห์ แจ๊ส เกิดปัญหาหนักใจเมื่อ ใบเฟิร์น แฟนสาวที่เขารักมากต้องมาเจอกับ 2 สาวจอมป่วนอย่าง ฮอร์โมน และเลิฟซิก เข้ามาวุ่นวายกับความรักของเขา แถมยังมาบอกว่ากำลังท้องอีกด้วย ทำให้ แจ๊ส คิดหนักจนต้องปรึกษาเพื่อนซี้ มโน และ สายสิน ซึ่งทั้ง 2 คนให้คำแนะนำโดยการให้หนีไปบวช และเมื่อ แจ๊ส ต้องกลายเป็น หลวงพี่แจ๊ส เรื่องราววุ่นๆ ก็ตามมาเพราะการบวชครั้งนี้ พระแจ๊ส ต้องการที่จะศึกษาพระธรรมอย่างจริงจัง ซึ่งโอกาสก็มาถึงเมื่อ หลวงพ่อ เสนอให้ไปเรียนรู้พระธรรมที่กรุงเทพฯ มีหรือที่ พระแจ๊ส จะปฏิเสธ เมื่อพระบ้านนอกพาสมุนคู่ใจมาเป็นลูกศิษย์วัดเรื่องราวความสนุกจึงเกิดขึ้น,2016,thai,คอมเมดี้,,
https://upload.wikimedia.org/wikipedia/th/7/7c/Hor_tal_tak_hak_cimi.jpg,หอแต๋วแตก แหวกชิมิ,แนวตลก ดูได้ที่ Netflix,https://youtu.be/F5H3us8UL3U,กะเทยสามพี่น้องได้ช่วยปลดปล่อยวิญญาณ อุษามณี ผีนางรำที่ถูกจองจำหลายสิบปีสำเร็จ ผีคู่บุญเพื่อนซี้ของสามเจ๊โด่งดังจนมีคนเขียนจดหมายมาขอความช่วยเหลือ ให้เจ๊ทั้งสามช่วยมาบริหาร maison la’dolce vita หัวหน้าหอเก่าอยกีดกันไม่ให้อยู่ดูแลหอพักนี้ได้เพราะเธอกลัวว่าความลับที่เธอปกปิดไว้จะถูกเปิดเผย,2011,thai,คอมเมดี้,,
https://cdn.majorcineplex.com/uploads/movie/922/thumb_922.jpg,สตรีเหล็ก ตบโลกแตก,แนวตลก ดูได้ที่ netflix,https://youtu.be/OsXikMWvANI,สตรีเหล็กผู้รักความสนุกกลับมาลงสนามเพื่อคว้าชัยชนะในการแข่งขันชิงแชมป์วอลเลย์บอลระดับประเทศครั้งสุดท้าย,2014,thai,คอมเมดี้,,
https://i.pinimg.com/564x/fc/bc/36/fcbc3669dec2695aeb02c60a16cfbb34.jpg,รด.เขาชนผี ที่เขาชนไก่,แนวตลก ดูได้ที่ Netflix,https://youtu.be/iHGaMSKrlEQ,เมื่อจ่าจอมโหดกลับจากความตายมาที่ค่ายทหารของเขาอีกครั้ง แก๊งนักศึกษาวิชาทหารคู่อริก็ต้องร่วมมือกันฝ่าฝันสนามฝึกสุดสะพรึงนี้ไปให้ได้,2015,thai,คอมเมดี้,,
https://f.ptcdn.info/167/027/000/1420474520-o.jpg,ซิงเกิลเลดี้ เพราะเคยมีแฟน,แนวตลก ดูได้ที่ Netflix,https://youtu.be/e865_yF-puw,เมื่อเวิร์กกิงวูแมนไฟแรงอย่างเธอเชื่อว่ารักครั้งเก่าคืออุปสรรคในการเริ่มต้นรักครั้งใหม่ เธอจึงออกตามหาถ่านไฟเก่าทุกคนเพื่อปรับความเข้าใจและแก้ไขความผิดที่เคยทำไว้,2015,thai,คอมเมดี้,,
https://upload.wikimedia.org/wikipedia/th/2/24/Maywho-poster.jpg,เมย์ไหน..ไฟแรงเฟร่อ,แนวตลก ดูได้ที่ Netflix,https://youtu.be/BWmHi_1yaPE,เมื่อเมย์หัวใจเต้นแรง ร่างกายของเธอจะปล่อยกระแสไฟฟ้าออกมา เธอหลงรักหนุ่มสุดฮอตประจำโรงเรียน จึงตัดสินใจร่วมมือกับป๋องเพื่อเอาชนะใจคนที่ทั้งคู่แอบรักให้ได้,2015,thai,คอมเมดี้,,
https://pbs.twimg.com/media/CpBXzm2UAAAS1Vo.jpg:large,ป๊าด 888 แรงทะลุนรก,แนวตลก ดูได้ที่ Netflix,https://youtu.be/4spJtHhbOgo,"คนขับรถเมล์เบรคแตกต้องเจอกับการผจญภัยสุดโกลาหลเมื่อเขาต้องหาทางรักษาชีวิตกลุ่มผู้โดยสารสุดแสบบนรถของเขาไว้ให้ได้",2016,thai,คอมเมดี้,,
https://upload.wikimedia.org/wikipedia/th/a/aa/AW-POSTER-THEME-I_FINE-BIGFACE_640.jpg,ไอฟาย..แต๊งกิ้ว..เลิฟยู้,"แนวตลก ดูได้ที่ netflix , true id",https://youtu.be/ELFL42u8mv8,ยิมตั้งใจจะตามไปง้อแฟนถึงอเมริกาให้ได้ เขาจึงจ้างครูสอนพิเศษภาษาอังกฤษ แต่เรื่องราวกลับไม่เป็นไปอย่างที่คิด,2014,thai,คอมเมดี้,,
https://f.ptcdn.info/059/029/000/1425606120-thumb1019-o.jpg,ม.6/5 ปากหมาท้าผี,แนวตลก ดูได้ที่ True id,https://youtu.be/bU3JpZ5brMQ,เรื่องราวของแก๊งนักเรียนประจำห้องม.6/5 ที่นิยมชมชอบการลองของ และการล่าท้าผีตามบ้านร้าง ทำให้ได้เจอเข้ากับเรื่องราวที่ทำให้พวกเขาจำไม่ลืม,2013,thai,คอมเมดี้,,
